FIPS,COUNTY_NAME,STATE_NAME,STATE_ABBR,AIRQUALTY_MEAN
29095,"Jackson County",Missouri,MO,8.39267049517
48181,"Grayson County",Texas,TX,8.39200697274
22033,"East Baton Rouge Parish",Louisiana,LA,8.39157485962
21189,"Owsley County",Kentucky,KY,8.39063898722
31051,"Dixon County",Nebraska,NE,8.39043596813
01055,"Etowah County",Alabama,AL,8.39035819559
37059,"Davie County","North Carolina",NC,8.38829982281
38027,"Eddy County","North Dakota",ND,8.38824055745
47151,"Scott County",Tennessee,TN,8.38700655528
26079,"Kalkaska County",Michigan,MI,8.38610312939
21087,"Green County",Kentucky,KY,8.38525411818
20121,"Miami County",Kansas,KS,8.3850631396
28077,"Lawrence County",Mississippi,MS,8.38409519196
46057,"Hamlin County","South Dakota",SD,8.3837123447
54095,"Tyler County","West Virginia",WV,8.38139545918
47043,"Dickson County",Tennessee,TN,8.38103191669
48277,"Lamar County",Texas,TX,8.3810272898
48251,"Johnson County",Texas,TX,8.3782995769
39033,"Crawford County",Ohio,OH,8.37667576472
21095,"Harlan County",Kentucky,KY,8.37649038434
22121,"West Baton Rouge Parish",Louisiana,LA,8.3756149292
01125,"Tuscaloosa County",Alabama,AL,8.37419429639
01015,"Calhoun County",Alabama,AL,8.37267689956
54037,"Jefferson County","West Virginia",WV,8.37241595132
12039,"Gadsden County",Florida,FL,8.37094064859
38065,"Oliver County","North Dakota",ND,8.37031548956
20041,"Dickinson County",Kansas,KS,8.36927733819
37035,"Catawba County","North Carolina",NC,8.36863598457
16057,"Latah County",Idaho,ID,8.36856049299
46127,"Union County","South Dakota",SD,8.36835300922
12047,"Hamilton County",Florida,FL,8.36729982921
48051,"Burleson County",Texas,TX,8.36673572328
45009,"Bamberg County","South Carolina",SC,8.36472077803
45071,"Newberry County","South Carolina",SC,8.3635825634
21207,"Russell County",Kentucky,KY,8.36238360405
22093,"St. James Parish",Louisiana,LA,8.36235972813
47067,"Hancock County",Tennessee,TN,8.35951976776
22023,"Cameron Parish",Louisiana,LA,8.35830129065
19065,"Fayette County",Iowa,IA,8.3578269577
21231,"Wayne County",Kentucky,KY,8.35764562167
48237,"Jack County",Texas,TX,8.35737190247
29101,"Johnson County",Missouri,MO,8.35351769129
01035,"Conecuh County",Alabama,AL,8.35321098825
31179,"Wayne County",Nebraska,NE,8.35267883539
13085,"Dawson County",Georgia,GA,8.35189621789
31153,"Sarpy County",Nebraska,NE,8.3515869379
16039,"Elmore County",Idaho,ID,8.35133081216
51105,"Lee County",Virginia,VA,8.35126934052
39125,"Paulding County",Ohio,OH,8.34835783641
13275,"Thomas County",Georgia,GA,8.34667265415
48425,"Somervell County",Texas,TX,8.34525127411
48085,"Collin County",Texas,TX,8.34411482016
28063,"Jefferson County",Mississippi,MS,8.3436431249
05079,"Lincoln County",Arkansas,AR,8.34243382348
20047,"Edwards County",Kansas,KS,8.34128626188
20089,"Jewell County",Kansas,KS,8.33608334859
28085,"Lincoln County",Mississippi,MS,8.33491241231
42025,"Carbon County",Pennsylvania,PA,8.33433416912
13017,"Ben Hill County",Georgia,GA,8.3332289287
49049,"Utah County",Utah,UT,8.33217990037
38031,"Foster County","North Dakota",ND,8.33030720552
55027,"Dodge County",Wisconsin,WI,8.32857109706
55039,"Fond du Lac County",Wisconsin,WI,8.32825760408
13187,"Lumpkin County",Georgia,GA,8.32775503397
04013,"Maricopa County",Arizona,AZ,8.32551197137
47157,"Shelby County",Tennessee,TN,8.32550862857
38015,"Burleigh County","North Dakota",ND,8.32439288758
22049,"Jackson Parish",Louisiana,LA,8.32432228327
47169,"Trousdale County",Tennessee,TN,8.32304739952
27123,"Ramsey County",Minnesota,MN,8.32240097863
31131,"Otoe County",Nebraska,NE,8.32238497053
05143,"Washington County",Arkansas,AR,8.32094593971
40023,"Choctaw County",Oklahoma,OK,8.32089215233
19129,"Mills County",Iowa,IA,8.31921075185
13115,"Floyd County",Georgia,GA,8.3188419342
46091,"Marshall County","South Dakota",SD,8.31562216465
01083,"Limestone County",Alabama,AL,8.31431869098
28015,"Carroll County",Mississippi,MS,8.31374953775
39161,"Van Wert County",Ohio,OH,8.31354966164
48281,"Lampasas County",Texas,TX,8.3124833107
29205,"Shelby County",Missouri,MO,8.311815389
19127,"Marshall County",Iowa,IA,8.31175969442
49007,"Carbon County",Utah,UT,8.31155689863
39007,"Ashtabula County",Ohio,OH,8.31114097075
48413,"Schleicher County",Texas,TX,8.3107054366
21131,"Leslie County",Kentucky,KY,8.31017329476
27093,"Meeker County",Minnesota,MN,8.31000037627
13075,"Cook County",Georgia,GA,8.30884876251
22111,"Union Parish",Louisiana,LA,8.3083092983
47083,"Houston County",Tennessee,TN,8.30814225333
38095,"Towner County","North Dakota",ND,8.30630947749
05123,"St. Francis County",Arkansas,AR,8.30624211918
13185,"Lowndes County",Georgia,GA,8.30605282102
22127,"Winn Parish",Louisiana,LA,8.30484975618
30043,"Jefferson County",Montana,MT,8.30381704228
48097,"Cooke County",Texas,TX,8.30380943843
48077,"Clay County",Texas,TX,8.30334068067
31039,"Cuming County",Nebraska,NE,8.30299797058
47007,"Bledsoe County",Tennessee,TN,8.30254754153
27053,"Hennepin County",Minnesota,MN,8.30225413496
47005,"Benton County",Tennessee,TN,8.30152879442
37071,"Gaston County","North Carolina",NC,8.30117257436
48241,"Jasper County",Texas,TX,8.30079381943
48093,"Comanche County",Texas,TX,8.29977648599
29045,"Clark County",Missouri,MO,8.29918982188
42085,"Mercer County",Pennsylvania,PA,8.29704496384
48143,"Erath County",Texas,TX,8.295853846
40151,"Woods County",Oklahoma,OK,8.29299278259
55047,"Green Lake County",Wisconsin,WI,8.29028272629
01099,"Monroe County",Alabama,AL,8.29025307408
29083,"Henry County",Missouri,MO,8.288798968
32023,"Nye County",Nevada,NV,8.28827026333
22115,"Vernon Parish",Louisiana,LA,8.28812019642
42087,"Mifflin County",Pennsylvania,PA,8.28809063251
16087,"Washington County",Idaho,ID,8.28771890478
28097,"Montgomery County",Mississippi,MS,8.28768332799
48323,"Maverick County",Texas,TX,8.28733049857
37197,"Yadkin County","North Carolina",NC,8.28676501187
08063,"Kit Carson County",Colorado,CO,8.28575750854
24025,"Harford County",Maryland,MD,8.28456724607
48133,"Eastland County",Texas,TX,8.2836702281
24005,"Baltimore County",Maryland,MD,8.28357296898
19135,"Monroe County",Iowa,IA,8.28032677968
31167,"Stanton County",Nebraska,NE,8.28005129099
47175,"Van Buren County",Tennessee,TN,8.2791917589
42033,"Clearfield County",Pennsylvania,PA,8.27823547756
08123,"Weld County",Colorado,CO,8.27822479488
28041,"Greene County",Mississippi,MS,8.27685728073
01019,"Cherokee County",Alabama,AL,8.27525364725
01075,"Lamar County",Alabama,AL,8.27428781986
22065,"Madison Parish",Louisiana,LA,8.27407477884
22035,"East Carroll Parish",Louisiana,LA,8.27391560872
45087,"Union County","South Carolina",SC,8.27342230082
16003,"Adams County",Idaho,ID,8.27279364333
05043,"Drew County",Arkansas,AR,8.27155549186
37067,"Forsyth County","North Carolina",NC,8.2679986318
28143,"Tunica County",Mississippi,MS,8.26754995982
31025,"Cass County",Nebraska,NE,8.26682546404
01049,"DeKalb County",Alabama,AL,8.26560535431
47085,"Humphreys County",Tennessee,TN,8.26555018955
01107,"Pickens County",Alabama,AL,8.26511199386
12077,"Liberty County",Florida,FL,8.2646835049
37109,"Lincoln County","North Carolina",NC,8.26362895966
01003,"Baldwin County",Alabama,AL,8.26353325163
39065,"Hardin County",Ohio,OH,8.26226733526
16071,"Oneida County",Idaho,ID,8.2613227708
05037,"Cross County",Arkansas,AR,8.25801971224
42093,"Montour County",Pennsylvania,PA,8.25800538063
29133,"Mississippi County",Missouri,MO,8.25788664818
01129,"Washington County",Alabama,AL,8.257520891
19035,"Cherokee County",Iowa,IA,8.25502557755
13027,"Brooks County",Georgia,GA,8.25450523694
48289,"Leon County",Texas,TX,8.2542309761
05077,"Lee County",Arkansas,AR,8.25368843079
27059,"Isanti County",Minnesota,MN,8.25186824799
08039,"Elbert County",Colorado,CO,8.25165828637
04027,"Yuma County",Arizona,AZ,8.25059178207
19133,"Monona County",Iowa,IA,8.25034853991
55139,"Winnebago County",Wisconsin,WI,8.2497941494
20025,"Clark County",Kansas,KS,8.24921973546
22107,"Tensas Parish",Louisiana,LA,8.24911604987
28037,"Franklin County",Mississippi,MS,8.24849236806
19101,"Jefferson County",Iowa,IA,8.24767983754
48493,"Wilson County",Texas,TX,8.24654462337
20145,"Pawnee County",Kansas,KS,8.24628786087
19071,"Fremont County",Iowa,IA,8.24626929419
01065,"Hale County",Alabama,AL,8.24614362717
42057,"Fulton County",Pennsylvania,PA,8.24544313976
47167,"Tipton County",Tennessee,TN,8.24475643852
21075,"Fulton County",Kentucky,KY,8.24471431308
42059,"Greene County",Pennsylvania,PA,8.24363035905
48041,"Brazos County",Texas,TX,8.24208702761
29103,"Knox County",Missouri,MO,8.24018591642
19093,"Ida County",Iowa,IA,8.23927468061
01051,"Elmore County",Alabama,AL,8.23821616173
30077,"Powell County",Montana,MT,8.23724212145
55021,"Columbia County",Wisconsin,WI,8.23668101526
47183,"Weakley County",Tennessee,TN,8.23635078879
12031,"Duval County",Florida,FL,8.23632433198
46027,"Clay County","South Dakota",SD,8.23627211253
27163,"Washington County",Minnesota,MN,8.23616339944
06001,"Alameda County",California,CA,8.23541765213
19099,"Jasper County",Iowa,IA,8.23493540287
29019,"Boone County",Missouri,MO,8.23427967592
28087,"Lowndes County",Mississippi,MS,8.23187834876
01029,"Cleburne County",Alabama,AL,8.23116457462
49023,"Juab County",Utah,UT,8.22998526313
42119,"Union County",Pennsylvania,PA,8.2270204756
37097,"Iredell County","North Carolina",NC,8.22675916884
22037,"East Feliciana Parish",Louisiana,LA,8.22671413422
13191,"McIntosh County",Georgia,GA,8.22617331418
28161,"Yalobusha County",Mississippi,MS,8.22560794013
55015,"Calumet County",Wisconsin,WI,8.22521268404
28107,"Panola County",Mississippi,MS,8.22502166748
26133,"Osceola County",Michigan,MI,8.22475083669
39093,"Lorain County",Ohio,OH,8.22448694005
19167,"Sioux County",Iowa,IA,8.22421812128
31119,"Madison County",Nebraska,NE,8.22253923416
01123,"Tallapoosa County",Alabama,AL,8.22222792475
28033,"DeSoto County",Mississippi,MS,8.22196213404
12073,"Leon County",Florida,FL,8.22004283799
31139,"Pierce County",Nebraska,NE,8.21990609169
19179,"Wapello County",Iowa,IA,8.21893749237
05093,"Mississippi County",Arkansas,AR,8.2188657478
31027,"Cedar County",Nebraska,NE,8.21639392687
27085,"McLeod County",Minnesota,MN,8.21638651455
39111,"Monroe County",Ohio,OH,8.21603247098
24013,"Carroll County",Maryland,MD,8.2151288305
19155,"Pottawattamie County",Iowa,IA,8.21434904547
47041,"DeKalb County",Tennessee,TN,8.21333609687
22125,"West Feliciana Parish",Louisiana,LA,8.2122895901
42037,"Columbia County",Pennsylvania,PA,8.2120722362
05023,"Cleburne County",Arkansas,AR,8.21199304179
31159,"Seward County",Nebraska,NE,8.2118834734
39011,"Auglaize County",Ohio,OH,8.21131208965
31037,"Colfax County",Nebraska,NE,8.21059544881
28039,"George County",Mississippi,MS,8.20756258283
34013,"Essex County","New Jersey",NJ,8.20731798808
05017,"Chicot County",Arkansas,AR,8.20689864781
31185,"York County",Nebraska,NE,8.20601966381
20167,"Russell County",Kansas,KS,8.20552096764
06033,"Lake County",California,CA,8.20535854101
21197,"Powell County",Kentucky,KY,8.20521918933
05111,"Poinsett County",Arkansas,AR,8.20485277971
28137,"Tate County",Mississippi,MS,8.2025841713
13183,"Long County",Georgia,GA,8.20206598135
28061,"Jasper County",Mississippi,MS,8.20174869537
13119,"Franklin County",Georgia,GA,8.20109966066
13271,"Telfair County",Georgia,GA,8.20090675354
39083,"Knox County",Ohio,OH,8.19976626502
42013,"Blair County",Pennsylvania,PA,8.19966581133
05147,"Woodruff County",Arkansas,AR,8.19850406647
29009,"Barry County",Missouri,MO,8.19769606767
21011,"Bath County",Kentucky,KY,8.19662517309
22077,"Pointe Coupee Parish",Louisiana,LA,8.19556662911
48503,"Young County",Texas,TX,8.19515895844
47131,"Obion County",Tennessee,TN,8.19472259283
13127,"Glynn County",Georgia,GA,8.19463643161
38005,"Benson County","North Dakota",ND,8.19445313964
47117,"Marshall County",Tennessee,TN,8.19305315885
28043,"Grenada County",Mississippi,MS,8.19270478762
48397,"Rockwall County",Texas,TX,8.19213008881
06025,"Imperial County",California,CA,8.19187361244
45083,"Spartanburg County","South Carolina",SC,8.19134996248
46037,"Day County","South Dakota",SD,8.19097364866
39141,"Ross County",Ohio,OH,8.19071946825
48351,"Newton County",Texas,TX,8.18935343071
24043,"Washington County",Maryland,MD,8.18926817179
37159,"Rowan County","North Carolina",NC,8.18921317373
08059,"Jefferson County",Colorado,CO,8.18869475661
29107,"Lafayette County",Missouri,MO,8.18761964278
13155,"Irwin County",Georgia,GA,8.18718709946
31021,"Burt County",Nebraska,NE,8.18672813688
27067,"Kandiyohi County",Minnesota,MN,8.18642336528
19085,"Harrison County",Iowa,IA,8.18590194529
47047,"Fayette County",Tennessee,TN,8.18571292877
51600,"Fairfax city",Virginia,VA,8.18559837341
48451,"Tom Green County",Texas,TX,8.18360643971
31141,"Platte County",Nebraska,NE,8.18335453669
01101,"Montgomery County",Alabama,AL,8.18334636688
28099,"Neshoba County",Mississippi,MS,8.18295814991
39063,"Hancock County",Ohio,OH,8.18286762739
31055,"Douglas County",Nebraska,NE,8.18276604017
48429,"Stephens County",Texas,TX,8.18213534355
38059,"Morton County","North Dakota",ND,8.18000000545
26001,"Alcona County",Michigan,MI,8.1796810627
51099,"King George County",Virginia,VA,8.17840369542
29087,"Holt County",Missouri,MO,8.17818843617
28093,"Marshall County",Mississippi,MS,8.17809261995
30001,"Beaverhead County",Montana,MT,8.17770508253
19083,"Hardin County",Iowa,IA,8.17732810974
47097,"Lauderdale County",Tennessee,TN,8.17586312975
48009,"Archer County",Texas,TX,8.1749806722
42061,"Huntingdon County",Pennsylvania,PA,8.17476042679
12121,"Suwannee County",Florida,FL,8.1735542197
05029,"Conway County",Arkansas,AR,8.17285877116
28071,"Lafayette County",Mississippi,MS,8.17035847618
21085,"Grayson County",Kentucky,KY,8.16941230437
47159,"Smith County",Tennessee,TN,8.16874292162
31129,"Nuckolls County",Nebraska,NE,8.16866814295
27003,"Anoka County",Minnesota,MN,8.16820326973
20061,"Geary County",Kansas,KS,8.16785838387
55087,"Outagamie County",Wisconsin,WI,8.16767665318
24017,"Charles County",Maryland,MD,8.16759048809
28119,"Quitman County",Mississippi,MS,8.16464273135
08017,"Cheyenne County",Colorado,CO,8.16435849667
40059,"Harper County",Oklahoma,OK,8.1636805921
48231,"Hunt County",Texas,TX,8.16328118064
19047,"Crawford County",Iowa,IA,8.16328006321
28157,"Wilkinson County",Mississippi,MS,8.16269768609
19125,"Marion County",Iowa,IA,8.16203398705
31053,"Dodge County",Nebraska,NE,8.16181331873
37003,"Alexander County","North Carolina",NC,8.16171741486
29121,"Macon County",Missouri,MO,8.16083049774
22007,"Assumption Parish",Louisiana,LA,8.16059563377
47017,"Carroll County",Tennessee,TN,8.16030428145
20057,"Ford County",Kansas,KS,8.16023382119
05107,"Phillips County",Arkansas,AR,8.15970955724
29005,"Atchison County",Missouri,MO,8.15751831872
34017,"Hudson County","New Jersey",NJ,8.15743350983
19007,"Appanoose County",Iowa,IA,8.15688826243
28001,"Adams County",Mississippi,MS,8.15665853941
34041,"Warren County","New Jersey",NJ,8.15458379473
28153,"Wayne County",Mississippi,MS,8.15396337076
21069,"Fleming County",Kentucky,KY,8.15250201225
28151,"Washington County",Mississippi,MS,8.15200963228
51043,"Clarke County",Virginia,VA,8.15091363589
19161,"Sac County",Iowa,IA,8.14669532776
40015,"Caddo County",Oklahoma,OK,8.14660318436
45029,"Colleton County","South Carolina",SC,8.14608832995
47081,"Hickman County",Tennessee,TN,8.14517988477
26135,"Oscoda County",Michigan,MI,8.14511270523
28135,"Tallahatchie County",Mississippi,MS,8.14489034017
37171,"Surry County","North Carolina",NC,8.14446442468
31143,"Polk County",Nebraska,NE,8.1435214792
37151,"Randolph County","North Carolina",NC,8.14210132758
51059,"Fairfax County",Virginia,VA,8.14156106313
21129,"Lee County",Kentucky,KY,8.1411722047
13313,"Whitfield County",Georgia,GA,8.1404902339
37025,"Cabarrus County","North Carolina",NC,8.13846321901
29051,"Cole County",Missouri,MO,8.13808664909
34039,"Union County","New Jersey",NJ,8.13692116737
47045,"Dyer County",Tennessee,TN,8.13623410463
40061,"Haskell County",Oklahoma,OK,8.13615113497
31023,"Butler County",Nebraska,NE,8.1361112833
22123,"West Carroll Parish",Louisiana,LA,8.13213133812
55009,"Brown County",Wisconsin,WI,8.12994718552
05031,"Craighead County",Arkansas,AR,8.12978011912
42047,"Elk County",Pennsylvania,PA,8.12768318035
22047,"Iberville Parish",Louisiana,LA,8.12737208919
27025,"Chisago County",Minnesota,MN,8.12714326382
29037,"Cass County",Missouri,MO,8.12538874149
19165,"Shelby County",Iowa,IA,8.12472066879
48193,"Hamilton County",Texas,TX,8.12328126214
45059,"Laurens County","South Carolina",SC,8.12285800602
45021,"Cherokee County","South Carolina",SC,8.12189908461
55035,"Eau Claire County",Wisconsin,WI,8.12166311344
37169,"Stokes County","North Carolina",NC,8.12158501943
29001,"Adair County",Missouri,MO,8.12011851205
29171,"Putnam County",Missouri,MO,8.11979448795
27097,"Morrison County",Minnesota,MN,8.11809016409
27143,"Sibley County",Minnesota,MN,8.11674463749
29159,"Pettis County",Missouri,MO,8.11432843208
13151,"Henry County",Georgia,GA,8.11377837441
11001,"District of Columbia","District of Columbia",DC,8.11367988586
27103,"Nicollet County",Minnesota,MN,8.11294616352
08073,"Lincoln County",Colorado,CO,8.11206706976
26137,"Otsego County",Michigan,MI,8.11148281097
28013,"Calhoun County",Mississippi,MS,8.1101978302
48465,"Val Verde County",Texas,TX,8.11004282017
13101,"Echols County",Georgia,GA,8.10977497101
55109,"St. Croix County",Wisconsin,WI,8.10907257928
29175,"Randolph County",Missouri,MO,8.10889038444
55071,"Manitowoc County",Wisconsin,WI,8.10873784517
19141,"O'Brien County",Iowa,IA,8.10871415138
47095,"Lake County",Tennessee,TN,8.10654354095
55089,"Ozaukee County",Wisconsin,WI,8.10637145572
51179,"Stafford County",Virginia,VA,8.10563187599
05041,"Desha County",Arkansas,AR,8.10516915498
51153,"Prince William County",Virginia,VA,8.10404253006
12023,"Columbia County",Florida,FL,8.10399532318
38093,"Stutsman County","North Dakota",ND,8.10373852192
19037,"Chickasaw County",Iowa,IA,8.10303080877
26119,"Montmorency County",Michigan,MI,8.10286808014
28019,"Choctaw County",Mississippi,MS,8.10204692987
48379,"Rains County",Texas,TX,8.10176563263
28101,"Newton County",Mississippi,MS,8.10009524028
28009,"Benton County",Mississippi,MS,8.09970731002
28027,"Coahoma County",Mississippi,MS,8.09905542268
46025,"Clark County","South Dakota",SD,8.09739650488
46083,"Lincoln County","South Dakota",SD,8.09736913443
39045,"Fairfield County",Ohio,OH,8.09731702805
48001,"Anderson County",Texas,TX,8.09549151697
05109,"Pike County",Arkansas,AR,8.09510359168
40047,"Garfield County",Oklahoma,OK,8.09369805881
47049,"Fentress County",Tennessee,TN,8.09309794108
29197,"Schuyler County",Missouri,MO,8.0926044782
47075,"Haywood County",Tennessee,TN,8.09244238536
39103,"Medina County",Ohio,OH,8.0917360442
21227,"Warren County",Kentucky,KY,8.09143975377
13019,"Berrien County",Georgia,GA,8.09118725459
28083,"Leflore County",Mississippi,MS,8.08936184331
42089,"Monroe County",Pennsylvania,PA,8.08867188504
40093,"Major County",Oklahoma,OK,8.08748836517
28005,"Amite County",Mississippi,MS,8.08708696365
34019,"Hunterdon County","New Jersey",NJ,8.0841893783
19185,"Wayne County",Iowa,IA,8.08285077413
37167,"Stanly County","North Carolina",NC,8.0818400383
29115,"Linn County",Missouri,MO,8.0812412262
19119,"Lyon County",Iowa,IA,8.08115437826
29185,"St. Clair County",Missouri,MO,8.08102504067
37051,"Cumberland County","North Carolina",NC,8.08076527539
19021,"Buena Vista County",Iowa,IA,8.08028001785
29211,"Sullivan County",Missouri,MO,8.07992005348
34023,"Middlesex County","New Jersey",NJ,8.07875622643
05117,"Prairie County",Arkansas,AR,8.07781002257
29041,"Chariton County",Missouri,MO,8.07613435158
45075,"Orangeburg County","South Carolina",SC,8.07524039668
20119,"Meade County",Kansas,KS,8.07480599085
55077,"Marquette County",Wisconsin,WI,8.07412304197
48059,"Callahan County",Texas,TX,8.07315267563
39085,"Lake County",Ohio,OH,8.07201242447
54039,"Kanawha County","West Virginia",WV,8.07198463953
46135,"Yankton County","South Dakota",SD,8.07192182541
21053,"Clinton County",Kentucky,KY,8.07049393654
37093,"Hoke County","North Carolina",NC,8.07045104769
49039,"Sanpete County",Utah,UT,8.06989019005
28155,"Webster County",Mississippi,MS,8.06960936955
05095,"Monroe County",Arkansas,AR,8.06864513291
20141,"Osborne County",Kansas,KS,8.06804448764
51760,"Richmond city",Virginia,VA,8.06726694107
19117,"Lucas County",Iowa,IA,8.06696446737
24033,"Prince George's County",Maryland,MD,8.06643408537
20043,"Doniphan County",Kansas,KS,8.06581254439
39001,"Adams County",Ohio,OH,8.06581250827
30031,"Gallatin County",Montana,MT,8.0655921936
47111,"Macon County",Tennessee,TN,8.06526036263
24021,"Frederick County",Maryland,MD,8.0648876826
38103,"Wells County","North Dakota",ND,8.06264320016
29033,"Carroll County",Missouri,MO,8.05920083182
28103,"Noxubee County",Mississippi,MS,8.05901503563
48121,"Denton County",Texas,TX,8.05885210404
54065,"Morgan County","West Virginia",WV,8.05603320258
54017,"Doddridge County","West Virginia",WV,8.0552983284
05003,"Ashley County",Arkansas,AR,8.0551921463
27165,"Watonwan County",Minnesota,MN,8.05443992615
28159,"Winston County",Mississippi,MS,8.05401159468
19027,"Carroll County",Iowa,IA,8.05115242004
38083,"Sheridan County","North Dakota",ND,8.05103235496
19025,"Calhoun County",Iowa,IA,8.05095746517
06055,"Napa County",California,CA,8.05075527274
19069,"Franklin County",Iowa,IA,8.05057026943
29061,"Daviess County",Missouri,MO,8.05054707527
47033,"Crockett County",Tennessee,TN,8.05046142851
22113,"Vermilion Parish",Louisiana,LA,8.05030802677
51013,"Arlington County",Virginia,VA,8.04931926727
29117,"Livingston County",Missouri,MO,8.0466103187
29075,"Gentry County",Missouri,MO,8.04654334573
06073,"San Diego County",California,CA,8.04455541973
40089,"McCurtain County",Oklahoma,OK,8.04333198512
26129,"Ogemaw County",Michigan,MI,8.04268705845
28095,"Monroe County",Mississippi,MS,8.041160206
29155,"Pemiscot County",Missouri,MO,8.04010568346
29079,"Grundy County",Missouri,MO,8.03946560621
21019,"Boyd County",Kentucky,KY,8.03845767975
29081,"Harrison County",Missouri,MO,8.03813934326
28105,"Oktibbeha County",Mississippi,MS,8.03813676039
27013,"Blue Earth County",Minnesota,MN,8.03483535625
26051,"Gladwin County",Michigan,MI,8.03475964069
08125,"Yuma County",Colorado,CO,8.0334420734
48023,"Baylor County",Texas,TX,8.0327645874
29195,"Saline County",Missouri,MO,8.03190561295
40053,"Grant County",Oklahoma,OK,8.03188941138
22101,"St. Mary Parish",Louisiana,LA,8.0300062404
31155,"Saunders County",Nebraska,NE,8.02859953175
27015,"Brown County",Minnesota,MN,8.02812315169
16005,"Bannock County",Idaho,ID,8.02781506589
05067,"Jackson County",Arkansas,AR,8.02748200893
22045,"Iberia Parish",Louisiana,LA,8.02723177274
51193,"Westmoreland County",Virginia,VA,8.02705510457
47053,"Gibson County",Tennessee,TN,8.02630497428
19051,"Davis County",Iowa,IA,8.02577726658
27023,"Chippewa County",Minnesota,MN,8.02503263383
29015,"Benton County",Missouri,MO,8.02482341766
29201,"Scott County",Missouri,MO,8.02316294398
42009,"Bedford County",Pennsylvania,PA,8.02274809462
12079,"Madison County",Florida,FL,8.02196811494
47069,"Hardeman County",Tennessee,TN,8.02143265072
28091,"Marion County",Mississippi,MS,8.02109788259
37123,"Montgomery County","North Carolina",NC,8.02097539341
21193,"Perry County",Kentucky,KY,8.02091758901
05063,"Independence County",Arkansas,AR,8.02081140605
19169,"Story County",Iowa,IA,8.02026672363
27129,"Renville County",Minnesota,MN,8.02006292343
21003,"Allen County",Kentucky,KY,8.01991724968
13173,"Lanier County",Georgia,GA,8.01954817772
29063,"DeKalb County",Missouri,MO,8.01821533839
19073,"Greene County",Iowa,IA,8.01809625626
47089,"Jefferson County",Tennessee,TN,8.01753325896
08035,"Douglas County",Colorado,CO,8.01691572754
22029,"Concordia Parish",Louisiana,LA,8.01555258578
26007,"Alpena County",Michigan,MI,8.0149687767
21169,"Metcalfe County",Kentucky,KY,8.01225719452
20069,"Gray County",Kansas,KS,8.01221904755
55061,"Kewaunee County",Wisconsin,WI,8.01122705142
29109,"Lawrence County",Missouri,MO,8.01107928753
29147,"Nodaway County",Missouri,MO,8.01098140081
48447,"Throckmorton County",Texas,TX,8.01083015442
27073,"Lac qui Parle County",Minnesota,MN,8.01074792658
19143,"Osceola County",Iowa,IA,8.01043944359
47137,"Pickett County",Tennessee,TN,8.00813259397
21057,"Cumberland County",Kentucky,KY,8.00724682808
05075,"Lawrence County",Arkansas,AR,8.0061467886
29089,"Howard County",Missouri,MO,8.00544435637
29227,"Worth County",Missouri,MO,8.0049132771
01025,"Clarke County",Alabama,AL,8.00377845764
29035,"Carter County",Missouri,MO,8.00316923005
12057,"Hillsborough County",Florida,FL,8.00150565001
42039,"Crawford County",Pennsylvania,PA,8.00128889084
37125,"Moore County","North Carolina",NC,8.00064937274
27037,"Dakota County",Minnesota,MN,8.00005256562
47143,"Rhea County",Tennessee,TN,7.99998048941
29129,"Mercer County",Missouri,MO,7.99860103314
38055,"McLean County","North Dakota",ND,7.99775645974
19039,"Clarke County",Iowa,IA,7.9950064977
48331,"Milam County",Texas,TX,7.99459652747
51069,"Frederick County",Virginia,VA,7.99401264924
22099,"St. Martin Parish",Louisiana,LA,7.99331651415
26141,"Presque Isle County",Michigan,MI,7.99303867267
19015,"Boone County",Iowa,IA,7.99290647507
38043,"Kidder County","North Dakota",ND,7.98916256163
01093,"Marion County",Alabama,AL,7.98826869329
39089,"Licking County",Ohio,OH,7.9879269827
19053,"Decatur County",Iowa,IA,7.98781073888
19159,"Ringgold County",Iowa,IA,7.98768405914
19009,"Audubon County",Iowa,IA,7.9876254797
37105,"Lee County","North Carolina",NC,7.98461859567
16073,"Owyhee County",Idaho,ID,7.98318381252
19079,"Hamilton County",Iowa,IA,7.98184273243
19187,"Webster County",Iowa,IA,7.98171895981
05055,"Greene County",Arkansas,AR,7.98171544075
47011,"Bradley County",Tennessee,TN,7.9792096138
47035,"Cumberland County",Tennessee,TN,7.97916257381
28145,"Union County",Mississippi,MS,7.97898214514
12037,"Franklin County",Florida,FL,7.97884890011
28131,"Stone County",Mississippi,MS,7.97875541051
31177,"Washington County",Nebraska,NE,7.97811941306
48417,"Shackelford County",Texas,TX,7.97660561403
28047,"Harrison County",Mississippi,MS,7.97654765844
29025,"Caldwell County",Missouri,MO,7.97493386269
26157,"Tuscola County",Michigan,MI,7.97492830215
40039,"Custer County",Oklahoma,OK,7.97483178973
46125,"Turner County","South Dakota",SD,7.97436788347
37085,"Harnett County","North Carolina",NC,7.97423663735
27091,"Martin County",Minnesota,MN,7.97228391965
54005,"Boone County","West Virginia",WV,7.96929472685
28139,"Tippah County",Mississippi,MS,7.96702612363
22041,"Franklin Parish",Louisiana,LA,7.96648948193
20199,"Wallace County",Kansas,KS,7.96601438522
39031,"Coshocton County",Ohio,OH,7.96311098596
27095,"Mille Lacs County",Minnesota,MN,7.96278572083
35001,"Bernalillo County","New Mexico",NM,7.96235803656
01063,"Greene County",Alabama,AL,7.96207695537
